#1			
double storageData(392, 4)			
98.66666667	1068.416793	1.00E-20	119000
99	1072.515019	1.00E-20	119000
99.33333333	1073.057135	5.00E+00	114083.333
99.66666667	1072.655942	5.00E+00	109166.666
100	1061.788833	5.00E+00	104249.999
100.3333333	1043.703713	5.00E+00	99333.332
100.6666667	1047.596389	5.00E+00	94416.665
101	1047.651533	5.00E+00	89499.998
101.3333333	1047.513701	5.00E+00	84583.331
101.6666667	1046.25344	5.00E+00	79666.664
102	1046.272667	5.00E+00	74749.997
102.3333333	1046.162864	5.00E+00	69833.33
102.6666667	1046.136231	5.00E+00	64916.663
103	1046.186719	5.00E+00	59999.996
103.3333333	1046.284807	5.00E+00	55083.329
103.6666667	1046.438507	5.00E+00	50166.662
104	1046.709724	5.00E+00	45249.995
104.3333333	1046.884377	5.00E+00	40333.328
104.6666667	1047.148023	5.00E+00	35416.661
105	1047.367519	5.00E+00	30499.994
105.3333333	1047.640077	5.00E+00	25583.327
105.6666667	1048.23853	5.00E+00	20666.66
106	1048.551024	5.00E+00	15749.993
106.3333333	1048.961281	5.00E+00	10833.326
106.6666667	1049.396481	5.00E+00	5916.659
107	1049.933403	5.00E+00	1000
107.3333333	1072.795797	1.00E-20	7555.556
107.6666667	1072.730408	1.00E-20	14111.112
108	1072.614017	1.00E-20	20666.668
108.3333333	1072.474939	1.00E-20	27222.224
108.6666667	1072.310519	1.00E-20	33777.78
109	1072.133399	1.00E-20	40333.336
109.3333333	1071.950254	1.00E-20	46888.892
109.6666667	1071.766819	1.00E-20	53444.448
110	1071.583812	1.00E-20	60000.004
110.3333333	1071.405315	1.00E-20	66555.56
110.6666667	1071.227729	1.00E-20	73111.116
111	1071.054862	1.00E-20	79666.672
111.3333333	1070.88354	1.00E-20	86222.228
111.6666667	1070.715336	1.00E-20	92777.784
112	1070.548884	1.00E-20	99333.34
112.3333333	1070.381815	1.00E-20	105888.896
112.6666667	1070.136295	1.00E-20	112444.452
113	1069.88109	1.00E-20	119000.008
113.3333333	1069.60637	1.00E-20	119000
113.6666667	1069.313983	1.00E-20	119000
114	1069.006306	1.00E-20	119000
114.3333333	1068.686876	1.00E-20	119000
114.6666667	1068.357121	1.00E-20	119000
115	1068.017496	1.00E-20	119000
115.3333333	1067.668132	1.00E-20	119000
115.6666667	1067.311286	1.00E-20	119000
116	1066.947591	1.00E-20	119000
116.3333333	1066.577472	1.00E-20	119000
116.6666667	1066.202149	1.00E-20	119000
117	1065.821068	1.00E-20	119000
117.3333333	1065.43568	1.00E-20	119000
117.6666667	1065.045595	1.00E-20	119000
118	1064.651155	1.00E-20	119000
118.3333333	1064.253705	1.00E-20	119000
118.6666667	1063.852944	1.00E-20	119000
119	1063.44905	1.00E-20	119000
119.3333333	1063.041926	1.00E-20	119000
119.6666667	1062.632056	1.00E-20	119000
120	1062.219507	1.00E-20	119000
120.3333333	1061.804032	1.00E-20	119000
120.6666667	1061.385664	1.00E-20	119000
121	1060.96434	1.00E-20	119000
121.3333333	1060.539976	1.00E-20	119000
121.6666667	1060.112458	1.00E-20	119000
122	1059.681655	1.00E-20	119000
122.3333333	1059.24757	1.00E-20	119000
122.6666667	1068.416793	1.00E-20	119000
123	1072.515019	1.00E-20	119000
123.3333333	1073.057135	5.00E+00	114083.333
123.6666667	1072.655942	5.00E+00	109166.666
124	1061.788833	5.00E+00	104249.999
124.3333333	1043.703713	5.00E+00	99333.332
124.6666667	1047.596389	5.00E+00	94416.665
125	1047.651533	5.00E+00	89499.998
125.3333333	1047.513701	5.00E+00	84583.331
125.6666667	1046.25344	5.00E+00	79666.664
126	1046.272667	5.00E+00	74749.997
126.3333333	1046.162864	5.00E+00	69833.33
126.6666667	1046.136231	5.00E+00	64916.663
127	1046.186719	5.00E+00	59999.996
127.3333333	1046.284807	5.00E+00	55083.329
127.6666667	1046.438507	5.00E+00	50166.662
128	1046.709724	5.00E+00	45249.995
128.3333333	1046.884377	5.00E+00	40333.328
128.6666667	1047.148023	5.00E+00	35416.661
129	1047.367519	5.00E+00	30499.994
129.3333333	1047.640077	5.00E+00	25583.327
129.6666667	1048.23853	5.00E+00	20666.66
130	1048.551024	5.00E+00	15749.993
130.3333333	1048.961281	5.00E+00	10833.326
130.6666667	1049.396481	5.00E+00	5916.659
131	1049.933403	5.00E+00	1000
